woman;age;education;work;metropolitan_area;non_white;urban;work_permit;poverty
2;36;5;11;2;2;2;2;1
1;36;2;2;2;2;2;2;1
2;35;6;9;2;2;2;2;1
2;61;2;11;2;2;2;1;1
2;36;5;4;2;1;2;2;1
1;59;2;4;2;1;2;3;1
1;22;5;3;2;1;2;2;1
2;72;5;10;2;1;2;1;1
1;29;5;5;3;1;2;3;1
2;54;7;5;3;2;2;3;1
2;49;5;4;3;1;2;2;1
2;20;5;4;3;1;2;1;1
2;51;5;4;3;1;2;2;1
1;39;5;8;3;2;2;3;1
1;55;3;7;3;2;2;2;1
2;59;2;11;3;2;2;2;1
1;49;5;4;3;2;2;2;2
1;27;7;9;3;2;2;2;1
1;33;7;7;3;2;2;2;1
2;22;5;4;3;1;2;2;1
1;57;5;7;3;2;2;3;1
1;36;5;4;3;1;2;2;1
1;27;4;4;3;2;2;3;2
2;38;5;9;2;2;2;3;1
2;31;7;7;2;2;2;1;1
2;61;7;9;2;1;2;3;1
2;47;7;3;2;1;2;3;1
1;54;7;3;2;1;2;3;1
1;43;2;7;2;1;2;2;1
2;39;6;9;2;2;2;2;1
2;45;2;11;2;2;2;1;2
1;43;7;5;2;2;2;2;1
1;32;7;10;2;1;2;1;1
2;28;7;10;2;1;2;2;1
1;48;2;7;3;1;2;2;1
2;25;6;7;3;1;2;1;1
2;51;5;4;3;2;2;3;2
2;36;5;2;3;1;2;2;1
1;15;3;4;3;1;2;2;1
1;41;5;2;3;1;2;2;1
1;52;2;6;3;1;2;2;1
2;50;7;9;3;1;2;3;1
1;23;6;3;3;1;2;1;2
1;67;2;3;2;1;2;3;2
1;33;2;1;2;2;2;2;1
1;32;3;4;2;1;2;2;1
2;41;5;4;2;1;2;2;1
1;46;2;1;2;2;2;2;1
1;50;1;11;3;1;1;2;2
1;54;2;11;3;1;1;2;1
1;46;2;11;3;2;1;2;2
1;51;2;11;3;2;1;1;1
1;26;3;11;3;2;1;1;1
1;21;5;11;3;1;1;2;1
1;74;7;3;2;1;2;3;2
2;48;7;9;2;1;2;2;1
1;39;3;3;2;2;2;3;1
1;47;2;2;2;2;2;3;1
1;32;5;2;2;1;2;2;1
2;30;5;4;2;1;2;3;1
1;28;5;4;2;2;2;2;1
1;33;2;2;2;1;2;2;1
1;33;2;1;2;2;2;2;2
1;44;5;4;2;1;2;3;1
1;71;4;2;2;1;2;3;1
2;41;7;8;2;1;2;3;1
1;67;2;3;2;1;2;3;1
1;46;5;3;2;1;2;3;1
1;42;5;2;2;1;2;2;2
2;34;7;2;2;1;2;2;1
2;48;2;11;2;1;2;1;1
1;54;2;11;2;1;2;1;1
1;19;3;2;2;1;2;2;1
1;51;2;11;2;1;2;2;1
1;37;6;2;2;1;2;2;1
1;49;5;10;2;2;2;3;1
1;51;5;2;2;1;2;2;1
2;38;5;2;2;1;2;2;1
1;47;5;6;2;1;2;3;1
2;23;5;4;2;1;2;2;1
1;30;5;4;2;2;2;2;1
1;48;6;7;2;2;2;3;1
2;48;7;7;2;2;2;1;1
1;38;5;4;2;1;2;2;1
2;40;5;2;2;1;2;3;1
2;50;4;10;2;1;2;3;1
2;29;6;9;2;1;2;2;1
1;35;6;7;3;2;2;1;1
2;56;2;11;3;2;2;1;1
1;56;4;4;3;1;2;3;1
1;41;5;5;2;1;2;2;1
1;40;7;8;2;1;2;2;1
1;34;5;7;2;1;2;2;1
2;54;7;8;2;1;2;2;1
1;57;7;7;2;1;2;3;1
2;57;7;8;2;1;2;3;1
1;32;7;4;2;1;2;3;2
1;59;7;3;2;1;2;3;1
2;55;7;7;2;1;2;3;1
1;54;6;6;2;1;2;3;1
1;37;7;10;2;1;2;3;1
2;39;7;7;3;1;2;2;1
1;42;7;7;3;1;2;1;1
1;48;7;7;3;1;2;3;1
1;33;7;7;3;1;2;3;1
2;42;7;7;3;1;2;2;1
2;31;7;7;3;1;2;2;1
1;32;7;4;3;1;2;2;1
1;31;7;7;3;1;2;2;1
2;27;7;5;3;1;2;2;1
1;34;7;4;3;2;2;2;1
2;35;7;7;3;2;2;2;1
2;59;7;9;3;1;2;1;1
1;31;7;5;3;1;2;3;1
1;43;7;7;3;1;2;2;1
1;41;7;3;3;1;2;2;1
2;36;7;7;3;1;2;3;1
2;39;7;7;3;1;2;2;1
1;46;2;11;2;1;1;2;1
2;44;2;11;2;1;1;2;1
2;24;5;11;2;1;1;1;1
1;17;5;9;2;1;1;2;1
1;38;1;11;2;1;1;1;2
1;43;2;7;2;1;2;2;1
2;38;7;9;2;1;2;2;1
1;43;5;7;2;2;2;2;1
1;26;4;7;2;1;2;2;1
1;56;5;7;2;2;2;1;1
2;55;5;11;2;2;2;1;1
1;44;2;2;2;2;2;3;1
2;35;2;2;2;1;2;3;1
2;36;5;11;2;1;2;2;1
2;23;7;7;2;1;2;2;1
1;41;7;4;2;1;2;1;1
2;36;3;2;2;1;2;1;2
1;57;3;4;2;1;2;2;1
2;49;3;4;2;1;2;2;1
2;22;7;9;2;1;2;2;1
2;55;4;2;2;2;2;1;2
1;25;7;2;2;1;2;2;2
2;36;5;2;2;2;2;2;1
1;18;5;2;2;2;2;2;1
1;36;5;2;2;2;2;2;1
2;37;5;4;2;2;2;3;1
1;36;3;2;2;2;2;2;1
2;41;5;4;2;2;2;2;1
1;35;4;3;2;2;2;3;1
1;37;5;4;2;2;2;2;1
1;29;7;3;2;1;2;3;1
2;48;3;11;2;1;2;1;1
1;24;5;4;2;1;2;2;1
1;55;2;3;2;1;2;3;1
1;62;2;1;2;2;2;2;1
2;48;2;11;2;2;2;1;1
1;22;4;11;2;2;2;2;1
2;34;4;6;2;1;2;2;1
1;16;1;6;2;1;2;2;1
1;44;2;1;2;2;2;2;1
2;38;2;1;2;2;2;2;1
1;40;3;1;2;1;2;2;1
2;21;5;2;2;2;2;2;1
1;55;1;3;2;2;2;3;1
2;39;5;4;2;2;2;2;1
2;37;7;9;3;2;2;2;1
1;35;5;4;3;2;2;2;1
2;40;1;11;3;2;2;2;1
1;23;5;2;3;1;2;2;1
2;22;5;2;3;1;2;2;1
2;61;2;11;3;2;2;1;1
1;27;6;2;2;1;2;2;1
2;50;5;2;2;2;2;2;1
1;30;5;4;2;2;2;2;1
1;28;7;7;2;2;2;1;1
1;62;2;2;2;1;2;3;1
2;60;5;2;2;1;2;2;1
1;39;7;2;2;2;2;2;1
1;34;5;2;2;2;2;2;2
1;59;5;4;3;2;2;3;2
2;54;6;9;3;1;2;2;1
2;37;7;9;3;1;2;2;1
1;53;7;7;3;1;2;3;1
2;25;5;4;3;2;2;2;1
1;30;7;7;3;2;2;2;1
2;31;7;9;3;1;2;3;1
2;59;7;9;3;1;2;1;1
1;50;7;7;3;2;2;2;1
1;25;7;3;3;2;2;2;1
1;31;7;7;3;1;2;3;1
2;30;7;7;3;2;2;3;1
1;51;5;6;3;2;2;3;1
2;35;4;6;3;2;2;3;1
2;51;7;7;3;2;2;2;1
2;41;5;7;3;2;2;2;2
2;34;7;10;2;2;2;3;1
1;31;5;4;2;2;2;2;1
1;52;7;7;2;1;2;3;1
2;52;7;7;2;1;2;3;1
1;51;5;9;2;1;2;3;1
2;35;7;7;2;1;2;2;1
1;40;5;6;2;1;2;2;1
2;33;5;7;2;1;2;2;1
2;72;7;11;2;1;2;1;1
1;74;7;7;2;1;2;3;1
1;51;7;9;2;1;1;3;1
2;48;6;7;2;1;1;2;1
1;44;5;5;2;1;1;2;1
2;39;7;9;2;1;1;2;1
1;44;2;2;2;2;1;2;1
2;35;4;9;2;1;1;2;1
1;64;5;1;2;2;1;2;1
2;44;2;4;3;2;1;1;2
1;61;2;2;3;2;1;2;1
1;46;2;3;3;2;1;3;2
1;66;2;10;3;2;1;3;1
2;54;3;11;3;1;1;1;1
1;56;2;4;3;1;1;1;1
1;53;2;10;3;2;1;3;1
2;55;3;2;3;1;1;2;1
2;53;2;11;3;2;2;2;1
1;48;1;2;3;1;2;3;1
2;32;5;9;3;2;2;2;1
1;50;5;8;3;1;2;3;1
2;55;2;11;3;1;2;1;1
2;25;7;9;3;2;2;1;1
1;23;5;5;3;1;2;3;1
1;33;7;2;3;2;2;2;1
2;34;7;6;3;1;2;1;2
2;32;5;4;3;1;2;2;1
1;36;5;4;3;1;2;2;1
1;22;3;4;3;2;2;1;1
1;44;5;7;3;1;2;3;1
1;52;6;4;3;1;2;3;1
2;44;7;4;3;1;2;3;1
1;58;5;2;3;2;2;2;1
2;31;7;9;3;1;2;2;1
1;29;7;7;3;1;2;3;1
1;27;7;7;3;1;2;2;1
2;58;3;9;3;2;2;2;1
1;29;5;4;3;1;2;3;1
2;33;5;4;3;1;2;1;1
1;32;5;2;3;1;2;2;1
1;29;3;10;3;1;2;3;2
1;36;3;2;3;2;2;2;1
2;48;2;11;3;2;2;1;2
1;64;3;10;2;1;2;1;2
1;51;2;2;2;1;2;2;1
2;26;5;4;2;1;2;2;1
1;43;2;2;2;1;2;1;1
1;41;5;2;2;1;2;3;1
2;34;7;9;2;1;2;3;1
1;66;3;10;2;2;2;3;1
2;55;2;9;2;2;2;3;1
1;38;5;8;2;2;2;3;1
2;44;5;8;2;2;2;3;1
1;45;2;2;2;2;2;2;1
2;35;5;10;2;1;2;3;1
1;33;5;2;2;1;2;2;2
1;50;4;2;2;1;2;2;1
1;38;2;1;2;2;2;2;1
2;44;7;4;2;1;2;2;1
1;57;7;8;2;2;2;3;1
2;55;7;8;2;1;2;3;1
1;43;2;3;2;1;2;3;1
1;24;5;4;2;1;1;2;1
1;42;2;11;2;1;1;2;1
2;43;5;5;2;2;1;2;1
1;45;2;11;2;2;1;2;1
1;60;2;2;2;1;1;2;1
1;45;3;3;2;1;1;3;1
1;50;5;2;2;1;1;2;1
1;32;5;7;2;1;1;1;1
1;51;5;1;2;1;1;3;1
2;46;3;10;2;2;2;3;1
1;41;5;9;2;2;2;2;1
1;46;7;9;2;2;2;2;1
2;39;7;9;2;1;2;2;1
2;45;5;9;2;1;2;2;1
1;52;7;2;2;1;2;2;1
1;26;6;5;2;2;2;2;1
1;28;6;3;2;2;2;2;1
2;36;5;9;3;2;2;2;2
2;37;5;4;3;1;2;2;1
1;33;5;7;3;1;2;2;1
2;19;5;4;3;1;2;2;1
2;54;4;2;3;1;2;2;1
1;65;2;4;3;2;2;3;1
1;50;2;6;3;2;2;3;1
2;44;5;4;3;1;2;3;1
2;22;5;4;3;1;2;3;1
1;51;2;7;3;2;2;2;1
2;43;4;5;3;1;2;2;1
2;23;5;7;3;1;2;2;1
1;18;5;3;3;1;2;2;1
2;20;5;9;3;1;2;2;2
2;42;2;11;3;2;2;1;2
1;42;2;4;3;2;2;1;2
1;40;2;5;3;2;2;2;2
1;47;2;7;3;2;2;2;1
2;47;2;2;3;2;2;2;1
2;46;2;2;3;1;2;2;1
1;46;2;4;3;1;2;2;1
2;40;2;11;3;2;2;2;1
1;38;5;7;3;2;2;2;1
2;58;5;11;3;2;2;1;1
2;51;5;7;3;2;2;2;1
1;55;5;5;3;2;2;1;1
1;30;7;5;3;2;2;2;1
2;31;7;4;2;2;2;3;1
2;53;6;8;2;2;2;3;1
1;51;7;10;2;1;2;1;1
2;38;5;1;2;2;2;2;1
1;32;5;2;2;2;2;2;1
1;27;5;4;2;1;2;2;1
2;47;7;8;2;1;2;3;1
1;47;5;4;2;1;2;2;1
1;49;2;1;2;1;1;2;1
1;37;7;7;3;1;2;3;2
2;55;7;6;3;2;2;1;1
2;44;5;7;3;2;2;1;1
1;39;5;7;3;2;2;2;1
1;37;6;7;3;2;2;2;1
2;58;7;9;3;1;2;2;1
2;46;7;7;3;1;2;2;1
2;46;7;9;2;1;2;2;2
1;55;7;4;2;2;2;3;1
2;52;7;4;2;2;2;3;1
2;22;6;4;2;2;2;2;1
1;21;6;4;2;2;2;2;1
2;61;5;11;2;1;2;1;1
1;63;5;9;2;1;2;3;1
1;30;4;2;2;1;2;2;2
2;54;7;9;3;1;2;2;1
1;39;2;2;2;1;2;1;2
1;61;2;11;2;2;2;1;1
1;30;2;2;2;2;2;1;2
1;33;5;2;2;2;2;2;1
2;43;2;11;2;1;2;1;1
2;38;5;4;2;2;2;3;1
1;51;2;5;2;2;2;2;1
1;53;3;4;2;2;2;3;2
2;46;3;11;2;2;2;1;2
1;50;5;6;2;1;2;2;1
1;36;4;2;2;2;2;2;1
2;41;5;4;3;1;2;2;1
1;42;5;5;3;1;2;2;1
1;43;5;3;3;2;2;2;1
1;25;6;5;3;2;2;1;1
1;26;5;5;3;1;2;3;1
2;26;5;9;3;1;2;1;1
1;39;5;2;3;2;2;2;1
2;43;5;11;3;1;2;1;1
1;56;5;11;3;1;2;2;1
1;30;3;1;2;1;1;3;1
1;30;5;6;2;1;1;2;1
1;39;4;2;2;1;1;2;1
2;30;4;4;2;1;1;3;1
1;59;2;1;2;1;1;3;1
1;42;2;3;2;1;1;3;1
1;60;7;4;2;1;1;3;1
2;40;5;9;2;1;2;1;2
1;40;5;7;2;1;2;2;1
2;48;6;4;2;1;2;2;1
2;59;2;11;2;1;2;1;1
2;57;2;2;2;2;2;2;1
1;54;2;3;2;2;2;3;1
1;38;7;4;2;2;2;2;1
2;48;7;8;2;2;2;3;1
1;55;5;3;2;1;2;3;2
1;55;3;5;2;1;2;3;1
2;56;7;9;2;2;2;3;1
1;43;6;5;2;1;2;3;1
1;42;5;4;2;1;2;2;1
2;40;5;4;2;1;2;2;1
1;41;5;7;2;1;2;2;1
2;36;5;9;2;1;2;2;1
1;18;4;9;2;1;2;2;1
1;33;7;9;3;1;2;2;1
2;49;5;7;3;2;2;3;2
1;48;7;7;3;2;2;3;2
1;29;7;7;3;1;2;3;2
2;23;6;7;3;1;2;3;2
1;27;6;9;3;1;2;3;1
1;26;6;2;3;1;2;2;1
1;41;5;3;3;2;2;3;1
2;38;5;7;3;1;2;2;1
1;18;5;3;3;1;2;1;1
1;45;7;2;2;1;2;2;1
1;54;7;9;2;2;2;3;1
1;48;6;2;2;2;2;3;2
2;31;6;2;2;1;2;3;2
1;24;5;2;2;1;2;2;1
1;37;5;2;2;1;2;2;1
2;30;5;5;2;1;2;2;1
2;40;5;4;2;1;2;2;2
1;47;2;2;2;2;1;2;1
1;19;3;2;2;2;1;2;1
1;38;5;1;2;1;1;2;1
2;34;5;1;2;1;1;2;1
1;50;2;1;2;1;1;1;1
1;43;5;1;2;1;1;3;1
1;28;3;2;2;1;1;2;1
2;25;5;4;2;1;1;2;1
1;65;2;1;2;1;1;3;1
1;55;2;1;2;1;1;3;1
1;36;2;1;2;2;1;2;2
1;33;2;1;2;2;1;3;1
1;46;5;1;2;1;1;2;1
2;44;7;9;2;1;1;2;1
1;41;5;4;2;1;1;2;1
1;21;5;4;2;1;1;2;1
2;24;6;7;3;2;2;2;2
1;31;7;10;3;1;2;3;1
2;32;7;10;3;1;2;2;1
2;36;7;9;3;1;2;2;1
1;40;7;6;3;1;2;2;1
1;60;7;7;3;1;2;3;1
2;50;7;7;3;2;2;3;1
1;22;6;3;3;1;2;1;1
2;65;2;7;3;2;2;2;1
1;24;5;4;3;2;2;2;1
2;21;5;7;3;1;2;2;1
1;23;5;2;3;1;2;3;1
1;28;5;7;2;2;2;2;1
2;35;4;9;2;2;2;2;2
1;36;5;2;2;2;2;1;2
1;39;5;8;2;2;2;3;1
2;39;7;9;2;1;2;2;1
1;33;5;7;2;2;2;2;1
2;32;5;11;2;2;2;2;1
1;31;5;2;2;1;2;2;1
2;32;5;4;2;1;2;2;1
1;31;7;9;2;1;2;2;1
2;29;7;9;2;1;2;3;1
1;42;5;4;2;1;2;2;1
2;40;5;4;2;1;2;2;1
1;41;7;7;2;1;2;1;1
2;36;5;2;2;1;2;3;1
1;46;5;4;2;2;2;3;1
1;54;5;4;2;2;2;3;1
2;59;5;8;2;2;2;3;1
1;26;7;9;2;2;2;1;1
1;62;7;2;2;2;2;3;1
1;55;7;9;2;1;2;3;1
2;52;7;9;2;1;2;3;1
1;36;7;7;2;1;2;1;1
2;34;7;7;2;1;2;1;1
1;56;5;8;2;2;2;1;1
2;52;7;9;2;1;2;2;1
2;37;5;10;3;2;2;2;1
1;44;7;5;3;1;2;3;1
2;21;7;7;3;1;2;2;1
1;56;2;4;3;1;2;3;1
1;45;5;3;3;2;2;3;1
2;37;5;10;3;2;2;3;1
1;21;6;9;3;2;2;1;1
1;29;5;4;3;2;2;2;1
2;44;5;9;3;2;2;3;1
1;35;5;5;3;2;2;3;1
1;33;7;9;3;1;2;3;1
2;28;7;9;3;1;2;3;1
2;44;5;10;3;2;2;3;1
1;44;6;7;3;1;2;3;1
2;28;5;4;3;1;2;2;1
2;53;2;4;3;2;2;3;2
2;29;5;7;3;1;2;2;1
1;42;7;7;3;2;2;3;1
1;44;5;10;3;1;2;3;1
2;39;7;6;3;2;2;2;1
1;48;7;5;3;2;2;3;1
2;50;7;10;3;2;2;1;1
2;55;3;11;3;1;2;2;1
1;65;7;3;3;2;2;2;1
1;38;7;5;3;1;2;3;1
2;31;7;9;3;2;2;2;1
1;30;7;7;3;1;2;3;1
1;28;5;2;3;2;2;2;1
1;44;5;9;3;1;2;3;1
1;54;2;7;3;2;2;2;1
1;48;3;2;3;1;2;3;1
2;45;5;7;3;1;2;2;1
1;22;7;7;3;1;2;2;1
1;18;5;4;3;1;2;2;1
2;65;7;9;3;2;2;3;1
2;24;7;7;3;2;2;2;1
1;50;7;4;3;2;2;3;1
2;54;5;4;3;2;2;1;1
1;34;4;3;3;1;2;3;1
2;30;5;3;3;1;2;3;1
1;50;6;10;3;1;2;3;1
1;19;5;10;3;1;2;3;1
1;44;7;2;3;1;2;2;1
2;16;4;10;3;1;2;3;2
2;36;7;8;3;1;2;3;1
1;50;5;7;3;2;2;2;1
1;48;7;2;3;1;2;1;1
2;39;7;7;3;1;2;3;1
1;62;5;4;3;1;2;3;1
1;36;7;5;3;1;2;3;1
2;24;5;2;3;1;2;2;1
1;31;7;2;3;1;2;3;1
1;39;7;7;3;1;2;2;1
2;40;7;9;3;1;2;3;1
1;33;6;7;3;2;2;3;1
2;30;7;2;3;2;2;2;1
1;58;7;7;3;1;2;3;1
1;45;7;7;3;1;2;3;1
2;43;7;7;3;1;2;3;1
1;48;7;7;3;1;2;2;1
2;30;7;4;3;1;2;2;1
2;47;5;7;3;1;2;2;1
2;24;7;7;3;1;2;2;1
2;39;7;7;3;1;2;2;1
1;44;5;8;3;2;2;2;1
2;53;4;4;3;1;2;3;2
2;36;7;9;3;2;2;2;1
1;39;2;4;3;1;2;3;1
2;38;3;4;3;1;2;3;1
2;20;5;4;3;1;2;3;1
2;38;7;9;3;1;2;3;1
2;31;7;2;3;2;2;2;1
2;54;7;7;3;2;2;3;1
1;68;2;4;3;2;2;1;1
2;52;2;11;2;1;2;2;2
2;38;7;8;2;2;2;3;1
2;32;7;10;2;1;2;3;1
2;28;7;6;2;1;2;2;1
2;34;5;10;2;2;2;3;2
1;53;7;9;2;2;2;3;1
1;32;4;2;3;1;2;2;1
1;38;5;9;3;2;2;2;1
2;47;7;4;3;2;2;2;1
2;38;4;10;3;2;2;3;2
1;37;7;8;3;1;2;3;1
1;19;4;4;3;2;2;2;2
1;55;3;3;3;2;2;3;1
2;38;5;4;3;2;2;2;1
1;32;5;4;3;2;2;2;1
1;52;7;7;3;2;2;3;1
2;55;5;11;3;2;2;1;1
2;32;6;10;3;1;2;3;1
1;30;5;4;3;2;2;2;1
2;47;7;3;3;2;2;3;1
1;48;7;3;3;1;2;3;1
1;37;5;4;3;2;2;2;1
2;35;7;9;3;2;2;2;1
2;47;7;4;3;1;2;3;1
2;56;5;10;2;2;2;3;1
1;68;1;7;2;2;2;3;2
1;55;2;3;2;1;2;2;1
2;34;7;2;2;1;2;3;1
2;35;5;2;2;1;2;2;1
2;46;2;2;2;1;2;2;1
1;47;2;3;2;1;2;3;1
1;49;7;7;2;1;2;3;1
2;18;5;9;2;1;2;1;1
1;35;7;4;3;1;2;2;1
1;44;7;8;3;1;2;3;1
1;33;7;7;3;1;2;2;1
2;34;7;7;3;1;2;3;1
2;41;5;1;2;1;2;1;1
2;59;7;8;2;1;2;2;1
1;62;7;9;2;1;2;3;1
1;25;2;1;2;2;1;1;2
2;46;2;1;2;1;1;2;2
1;39;2;1;2;2;1;2;2
1;34;5;4;2;1;1;2;2
1;27;5;5;2;1;1;1;2
1;49;2;1;2;2;1;1;1
1;44;2;1;2;2;1;3;2
1;37;5;2;2;1;1;2;2
1;30;2;2;2;1;1;2;2
1;46;2;1;2;2;1;3;2
1;65;5;8;2;2;2;2;1
1;31;5;8;2;2;2;2;1
2;36;7;6;2;1;2;3;1
1;42;7;1;2;1;2;2;1
1;54;7;9;2;2;2;3;1
2;49;7;9;2;2;2;2;1
1;24;7;4;2;1;2;2;1
2;18;6;4;2;1;2;2;1
1;36;2;2;2;2;2;3;2
2;45;6;9;2;1;2;2;1
1;33;4;2;2;1;2;2;1
1;25;5;2;2;1;2;2;1
1;40;5;4;2;1;2;3;1
2;33;7;4;2;1;2;1;1
1;35;5;3;2;1;2;1;1
2;44;7;9;2;1;2;3;1
1;31;5;2;3;1;2;2;1
2;38;6;9;3;1;2;2;1
2;54;5;6;3;2;2;3;1
1;23;6;7;3;2;2;2;1
1;73;2;2;3;1;2;3;1
2;30;4;4;3;2;2;3;1
1;43;5;5;3;1;2;1;1
1;55;6;2;3;1;2;2;1
1;23;7;7;3;1;2;1;1
1;21;5;7;3;1;2;2;2
1;45;5;4;3;1;2;2;1
2;27;5;7;3;1;2;2;1
1;21;5;5;3;1;2;3;1
1;61;7;5;3;1;2;3;1
1;33;7;9;3;2;2;3;1
1;41;2;4;3;1;2;3;1
1;56;5;7;3;2;2;2;1
2;52;3;11;3;1;2;2;1
2;21;5;10;3;2;2;1;2
1;35;5;4;3;1;2;2;2
2;31;5;10;3;2;2;2;1
1;52;5;5;3;2;2;2;1
2;46;2;11;3;2;2;1;2
1;43;2;2;2;1;2;2;1
2;45;2;11;2;1;2;1;1
1;53;2;1;2;2;2;2;1
1;41;5;5;2;1;2;2;1
2;41;2;11;2;1;2;1;2
1;49;7;8;2;2;2;3;1
2;28;7;8;2;1;2;3;1
1;40;5;10;2;1;2;3;2
1;25;4;3;2;1;2;1;1
1;59;2;5;2;1;2;2;1
2;59;5;8;2;2;2;3;1
1;31;5;4;2;2;2;1;2
2;67;7;9;2;1;2;2;1
2;41;7;9;2;1;2;2;1
1;21;6;4;2;1;2;2;1
2;51;2;6;3;1;2;1;2
1;38;7;10;3;1;2;2;1
2;60;5;11;3;2;2;1;2
1;49;2;11;3;2;2;2;1
2;24;7;4;3;2;2;2;1
2;19;6;9;3;1;2;2;1
2;45;6;4;3;2;2;1;1
2;36;6;7;3;1;2;2;1
2;51;5;10;3;2;2;1;2
1;34;7;2;3;2;2;2;2
1;52;2;7;3;2;2;2;1
2;44;3;2;3;1;2;2;1
1;61;7;7;3;2;2;3;1
1;28;7;2;3;1;2;2;1
2;24;7;2;3;1;2;2;1
1;47;5;7;3;1;2;3;1
2;43;7;7;3;1;2;1;1
2;55;7;9;3;1;2;3;1
2;25;7;2;3;1;2;2;1
2;62;7;2;3;2;2;2;1
1;47;7;2;3;1;2;3;1
2;40;7;2;3;1;2;2;1
1;24;6;7;3;1;2;1;1
1;47;2;4;3;2;2;3;1
2;21;5;10;3;2;2;2;1
1;52;7;7;3;1;2;2;1
1;43;6;1;2;2;2;3;1
2;43;7;1;2;1;2;3;1
1;45;7;5;2;1;2;2;1
1;19;5;5;2;1;2;2;1
1;29;7;4;2;1;2;2;1
1;48;7;8;2;1;2;3;1
1;64;7;9;2;1;2;3;1
1;54;7;8;2;1;2;3;1
2;50;3;4;3;1;2;3;2
2;67;7;9;3;1;2;3;1
1;43;5;9;3;2;2;2;1
2;49;6;7;3;1;2;2;1
2;57;5;4;3;2;2;3;1
2;47;7;9;3;2;2;3;1
2;35;7;9;3;2;2;2;1
1;32;7;9;3;1;2;1;1
1;60;7;9;3;1;2;2;1
1;51;3;7;3;2;2;2;1
2;45;3;7;3;2;2;2;1
1;43;4;3;2;2;2;3;1
1;49;7;2;2;2;2;2;1
1;58;2;6;2;1;2;3;1
2;49;2;4;2;1;2;3;1
2;31;5;4;2;1;2;1;1
2;28;5;4;2;1;2;1;1
1;40;3;4;2;1;2;1;1
1;33;5;2;2;1;2;2;1
1;51;5;7;2;1;2;2;1
1;48;2;4;2;1;2;3;1
2;21;5;11;2;2;2;1;1
2;23;5;2;2;2;2;2;1
1;44;7;8;2;1;2;3;1
2;48;5;10;2;1;2;3;1
1;50;5;2;2;1;2;2;1
1;23;7;5;2;1;2;2;1
1;39;2;1;2;1;2;2;1
2;37;2;11;2;1;2;1;1
2;17;3;11;2;1;2;1;1
1;31;6;8;2;1;2;2;1
2;59;7;9;2;1;2;3;1
1;31;5;2;2;1;2;2;2
1;30;7;9;2;1;2;2;1
1;47;7;8;2;1;2;3;1
2;45;7;9;2;1;2;3;1
1;58;5;2;2;1;2;3;1
2;54;2;11;2;1;2;1;1
1;28;5;4;2;1;2;2;1
2;40;7;9;2;1;2;2;1
1;40;5;4;2;1;2;2;1
1;31;7;2;2;1;2;3;2
2;52;2;2;2;1;2;3;1
1;51;2;2;2;1;2;3;1
2;48;4;2;2;2;2;3;2
1;38;5;7;2;1;2;3;1
2;43;7;10;2;1;2;2;1
1;29;7;10;2;1;2;3;1
2;49;2;4;2;1;2;3;2
1;59;6;7;2;1;2;2;1
1;71;2;11;2;2;2;2;1
2;48;2;2;2;2;2;1;1
1;26;7;4;2;2;2;2;1
1;47;2;2;2;1;2;2;2
2;60;7;8;2;1;2;3;1
1;35;2;1;2;2;2;2;2
1;42;3;5;3;1;2;3;2
1;43;2;7;3;1;2;2;1
2;43;2;10;3;1;2;3;1
2;56;2;11;3;1;2;2;1
2;33;4;6;3;1;2;2;1
1;30;4;6;3;1;2;2;1
1;60;2;1;2;1;1;3;1
1;41;3;1;2;2;1;2;2
1;29;3;1;2;2;1;2;1
2;39;5;7;2;2;1;2;1
1;43;2;1;2;2;1;1;1
1;46;5;1;2;2;1;2;2
1;22;5;7;2;2;1;1;1
1;39;3;1;2;2;1;2;1
2;25;5;4;3;2;2;2;1
1;29;3;4;3;2;2;2;1
2;50;7;9;3;1;2;3;1
1;52;5;2;3;2;2;2;1
1;41;2;2;3;1;2;2;2
2;19;6;7;3;2;2;2;2
2;52;5;9;3;1;2;2;1
1;40;2;5;3;2;2;3;2
2;47;5;2;3;2;2;2;1
2;23;5;10;3;2;2;2;1
1;23;5;4;3;1;2;2;1
2;43;5;7;3;1;2;2;1
1;45;5;8;3;1;2;3;1
2;21;6;7;3;1;2;2;1
1;42;6;4;3;2;2;2;1
2;39;7;7;3;1;2;2;1
1;57;3;3;3;2;2;3;1
2;42;5;9;3;1;2;2;1
1;22;5;7;3;2;2;2;1
1;20;5;4;3;2;2;3;1
2;23;6;9;3;1;2;2;1
2;55;2;4;3;1;2;3;2
1;77;7;7;3;1;2;3;1
2;50;7;7;3;1;2;3;1
1;71;7;10;3;1;2;3;1
2;50;7;10;3;1;2;2;1
2;39;7;9;3;1;2;2;1
1;44;7;2;3;1;2;2;1
2;56;6;7;3;1;2;2;1
2;55;7;8;3;2;2;3;1
1;59;7;8;3;1;2;3;1
1;68;7;4;3;1;2;3;1
2;68;5;4;3;1;2;3;1
1;51;7;7;3;1;2;3;1
2;49;7;9;3;1;2;3;1
1;65;7;9;2;1;1;2;1
2;62;3;9;2;1;1;2;1
2;39;3;8;2;1;1;3;1
1;37;2;1;2;2;1;2;1
2;36;3;1;2;1;1;2;1
2;42;2;1;2;2;1;3;2
1;47;3;1;2;1;1;3;1
1;32;5;3;2;2;1;2;1
1;64;2;1;2;1;1;3;1
1;47;2;3;2;1;1;3;1
